,brand,processor_brand,processor_name,ram,ram_type,ssd,clock,gpu,gpu_memory,price
397,DELL,Intel,Core i3,4,DDR4,0.256,4.1,Intel Integrated UHD,0,39500
398,DELL,Intel,Core i9,16,DDR5,1.0,5.0,NVIDIA GeForce RTX 3070 Ti,8,173900
399,DELL,Intel,Core i7,16,DDR4,0.512,4.8,Intel Integrated Iris Xe,0,104462
400,DELL,Intel,Core i5,8,DDR4,0.512,4.5,Intel Integrated Iris Xe Graphics,0,77500
401,DELL,Intel,Core i5,16,DDR4,0.512,4.5,Intel Integrated Iris Xe,0,79999
402,DELL,Intel,Core i3,8,DDR4,0.256,3.4,Intel Integrated UHD,0,38400
403,Lenovo,AMD,Athlon Dual Core,8,LPDDR5,0.512,3.5,AMD Radeon 610M Graphics,0,26990
404,SAMSUNG,Intel,Core i7,16,LPDDR4X,0.512,5.0,Intel Integrated Iris Xe,0,86990
405,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon AMD,0,35990
406,Lenovo,Intel,Core i5,16,LPDDR5,0.512,4.4,Intel Integrated Iris Xe,0,59990
407,Lenovo,AMD,Ryzen 3 Hexa Core,8,DDR4,0.512,3.8,AMD Radeon AMD,0,30890
408,Lenovo,Intel,Core i5,16,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,44990
409,ASUS,Intel,Core i5,16,DDR5,1.0,4.6,NVIDIA GeForce RTX 3050,6,94990
410,Lenovo,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated Iris Xe Graphics,0,41990
411,Lenovo,AMD,Ryzen 7 Octa Core,32,DDR5,1.0,4.7,NVIDIA GeForce RTX 3070,8,124990
412,Lenovo,Intel,Core i7,16,DDR4,0.512,4.7,Intel Integrated Iris Xe,0,47990
413,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.3,AMD Radeon AMD,0,45990
414,Lenovo,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce GTX 1650,4,47990
415,Lenovo,Intel,Core i5,16,LPDDR5,0.512,4.4,Intel Integrated UHD,0,59990
416,Lenovo,Intel,Core i7,16,DDR4,0.512,4.4,Intel Integrated Iris Xe,0,59990
417,Lenovo,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon AMD Radeon 610M Graphics,0,32990
418,Lenovo,Intel,Core i7,16,LPDDR4X,0.512,5.0,Intel Integrated Iris Xe,0,87990
419,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon AMD,0,35990
420,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,69990
421,Lenovo,Intel,Core i5,16,DDR4,0.512,4.4,Intel Integrated Iris Xe,0,51990
422,Lenovo,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD Graphics,0,34990
423,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce GTX 1650,4,46990
424,Lenovo,Intel,Core i5,16,LPDDR4X,0.512,4.5,Intel Integrated Iris Xe,0,69990
425,ASUS,AMD,Ryzen 5 Hexa Core,16,LPDDR4X,0.512,4.2,AMD Radeon AMD,0,54990
426,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,Intel Integrated Iris Xe Graphics,0,67990
427,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon AMD,0,38990
428,Lenovo,Intel,Core i5,8,DDR4,0.512,4.4,Intel Integrated UHD,0,44990
429,ASUS,Intel,Core i5,8,DDR4,0.512,4.5,Intel Integrated Iris Xe,0,56990
430,HP,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD Graphics,0,32990
431,Lenovo,Intel,Core i3,8,DDR4,0.256,4.4,Intel Integrated UHD,0,33990
432,Lenovo,Intel,Core i5,16,DDR5,0.512,3.3,NVIDIA GeForce RTX 4050,6,87990
433,Lenovo,Intel,Core i5,16,LPDDR5,0.512,4.7,Intel Integrated Iris Xe,0,71990
434,HP,Intel,Core i5,8,DDR4,0.512,4.4,Intel Integrated Integrated,0,50990
435,HP,Intel,Core i5,16,DDR4,0.512,4.4,Intel Integrated UHD Graphics,0,66990
436,Lenovo,Intel,Core i3,8,DDR4,0.256,4.4,Intel Integrated UHD,0,31990
437,Lenovo,Intel,Core i3,8,DDR4,0.512,4.4,Intel Integrated UHD Graphics,0,36990
438,HP,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.0,AMD Radeon AMD,0,41999
439,Lenovo,AMD,Ryzen 5 Hexa Core,16,LPDDR4X,0.512,4.5,AMD Radeon AMD,0,64990
440,Lenovo,Intel,Core i5,16,DDR5,0.512,4.4,NVIDIA GeForce RTX 3050,6,74990
441,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR4,1.0,4.4,NVIDIA GeForce RTX 3060,6,104990
442,Lenovo,Intel,Core i5,16,DDR5,0.512,4.4,NVIDIA GeForce RTX 2050,4,64990
443,Lenovo,Intel,Core i5,16,LPDDR5,0.512,3.8,Intel Integrated UHD,0,68990
444,ASUS,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.2,NVIDIA GeForce RTX 2050,4,61990
445,HP,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.0,AMD Radeon Radeon Graphics,0,41990
446,Lenovo,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce GTX 1650,4,52327
447,Lenovo,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,67990
448,MSI,Intel,Core i7,16,DDR4,0.256,4.6,NVIDIA GeForce RTX 3050,4,63990
449,ASUS,Intel,Core i3,8,DDR4,0.512,4.4,Intel Integrated Integrated,0,36990
450,Lenovo,Intel,Core i3,8,LPDDR4X,0.512,4.5,Intel Integrated UHD,0,58990
451,Lenovo,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon AMD,0,30990
452,Lenovo,Intel,Core i5,16,DDR4,1.0,4.4,Intel Integrated Iris Xe,0,59999
453,Lenovo,AMD,Ryzen 7 Octa Core,8,DDR4,0.512,4.5,AMD Radeon AMD,0,52390
454,MSI,Intel,Core i7,8,DDR4,0.512,4.6,NVIDIA GeForce RTX 3050,4,68590
455,Lenovo,AMD,Athlon Dual Core,4,DDR4,0.256,3.2,AMD Radeon AMD,0,21990
456,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.7,Intel Integrated Iris Xe,0,82990
457,ASUS,AMD,Ryzen 5 Quad Core,8,LPDDR5,0.512,4.3,AMD Radeon AMD,0,39990
458,Lenovo,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce RTX 2050,4,49990
459,Lenovo,Intel,Core i5,16,DDR4,1.0,4.4,Intel Integrated Iris Xe,0,74990
460,Lenovo,AMD,Ryzen 5 Quad Core,16,LPDDR5,0.512,4.3,AMD Radeon 610M,0,44990
461,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.5,AMD Radeon AMD,0,49990
462,Lenovo,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce GTX 1650,4,47990
463,MSI,Intel,Core i5,8,DDR5,0.512,4.4,NVIDIA GeForce RTX 3050,6,69990
464,Lenovo,AMD,Ryzen 5 Hexa Core,16,LPDDR4X,0.512,4.5,AMD Radeon AMD,0,73990
465,Lenovo,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,36490
466,MSI,Intel,Core i5,16,DDR4,0.256,4.4,NVIDIA GeForce RTX 4060,8,86990
467,MSI,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,49990
468,Lenovo,Intel,Core i7,16,LPDDR5,0.512,5.0,Intel Integrated Iris Xe,0,85990
469,Lenovo,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated Integrated,0,33990
470,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR5,1.0,4.4,NVIDIA GeForce RTX 3060,6,109990
471,Lenovo,AMD,Ryzen 5 Quad Core,8,DDR4,0.512,3.7,AMD Radeon Vega 8 Graphics,0,41490
472,Acer,Intel,Core i7,16,DDR5,0.512,5.0,NVIDIA GeForce RTX 4050,6,104990
473,HP,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,58990
474,Lenovo,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.2,NVIDIA GeForce GTX 1650,4,49990
475,ASUS,Intel,Core i7,16,LPDDR5,1.0,5.0,Intel Integrated Integrated,0,129990
476,ASUS,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce RTX 2050,4,63190
477,Lenovo,Intel,Core i7,32,DDR5,1.0,5.0,NVIDIA GeForce RTX 4060,8,149990
478,Lenovo,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,35900
479,Lenovo,Intel,Core i7,16,DDR5,0.512,4.9,NVIDIA GeForce RTX 4060,8,111990
480,Lenovo,Intel,Celeron Dual Core,8,DDR4,0.256,2.8,Intel Integrated UHD Graphics 600,0,28990
481,MSI,Intel,Core i7,8,DDR5,0.512,4.7,NVIDIA GeForce RTX 3050,6,79990
482,MSI,Intel,Core i7,16,DDR5,0.512,4.9,NVIDIA GeForce RTX 3050,6,92990
483,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.5,AMD Radeon AMD,0,63990
484,Lenovo,Intel,Celeron Dual Core,8,DDR4,0.256,2.8,Intel Integrated UHD,0,28900
485,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.6,Intel Integrated Integrated,0,92990
486,MSI,Intel,Core i7,16,DDR5,1.0,4.7,NVIDIA GeForce RTX 4070,8,129990
487,Lenovo,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.0,AMD Radeon AMD,0,41990
488,Lenovo,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce RTX 2050,4,47990
489,Lenovo,Intel,Core i7,16,LPDDR5,0.512,5.0,Intel Integrated Iris Xe,0,111490
490,MSI,Intel,Core i7,16,DDR4,0.512,4.7,NVIDIA GeForce RTX 4050,6,82990
491,Acer,Intel,Core i5,16,DDR4,0.512,3.3,NVIDIA GeForce RTX 3050,4,78990
492,Lenovo,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon AMD,0,32990
493,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,NVIDIA GeForce RTX 3050,4,73990
494,SAMSUNG,Intel,Core i5,16,DDR5,0.512,4.6,Intel Integrated Iris Xe,0,150990
495,Lenovo,AMD,Ryzen 5 Hexa Core,16,LPDDR4X,0.512,4.5,Intel Integrated Integrated AMD Radeon Graphics,0,76888
496,Lenovo,Intel,Core i3,8,LPDDR5,0.512,4.5,Intel Integrated UHD,0,44990
497,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon AMD,0,34990
498,MSI,Intel,Core i7,16,DDR5,1.0,4.7,NVIDIA GeForce RTX 4060,8,105990
499,Lenovo,Intel,Core i5,16,DDR4,0.512,4.5,NVIDIA GeForce GTX 1650,4,53415
500,Lenovo,Intel,Core i3,4,DDR4,0.256,4.1,Intel Integrated UHD,0,34990
501,Lenovo,Intel,Core i5,8,DDR4,0.512,4.4,Intel Integrated UHD,0,47481
502,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR5,0.512,5.1,NVIDIA GeForce RTX 4050,6,97990
503,Acer,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,65990
504,Lenovo,Intel,Core i7,32,DDR5,1.0,4.7,NVIDIA GeForce RTX 3070,8,144990
505,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce RTX 3050,4,57490
506,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR5,0.512,4.5,NVIDIA GeForce RTX 3050,4,57990
507,MSI,Intel,Core i7,16,DDR5,1.0,4.7,NVIDIA GeForce RTX 4060,8,99990
508,Acer,Intel,Core i5,16,DDR5,0.512,4.7,NVIDIA GeForce RTX 4050,6,99990
509,Lenovo,Intel,Core i3,8,DDR4,0.512,4.4,Intel Integrated UHD,0,49500
510,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR5,0.512,5.1,NVIDIA GeForce RTX 4060,8,105990
511,Lenovo,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.5,AMD Radeon AMD,0,58990
512,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR5,1.0,5.1,NVIDIA GeForce RTX 4060,8,131990
513,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,1.9,AMD Radeon Integrated AMD Radeon Graphics,0,99990
514,Lenovo,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce RTX 3050,4,73099
515,Lenovo,Intel,Core i7,16,LPDDR5,0.512,4.9,Intel Integrated UHD,0,87490
516,Lenovo,Intel,Core i5,8,DDR4,0.512,4.2,NVIDIA GeForce MX350,2,84086
517,Lenovo,Intel,Core i7,16,DDR4,1.0,4.6,NVIDIA GeForce RTX 3060,6,119990
518,Lenovo,Intel,Core i5,16,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,54990
519,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3060,6,96990
520,Lenovo,Intel,Core i5,8,DDR4,1.0,4.2,Intel Integrated Iris Xe,0,66100
521,Lenovo,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,41990
522,Lenovo,Intel,Core i5,8,LPDDR4X,0.512,4.4,Intel Integrated Iris Xe,0,61990
523,Lenovo,Intel,Core i7,16,DDR4,0.512,4.4,Intel Integrated Integrated Intel UHD Graphics,0,85888
524,Lenovo,Intel,Celeron Dual Core,8,DDR4,0.256,2.8,Intel Integrated UHD,0,28490
525,Lenovo,Intel,Core i7,32,DDR4,1.0,4.7,NVIDIA Quadro Nvidia Quadro T500,4,153700
526,Lenovo,AMD,Ryzen 3 Quad Core,8,DDR4,0.256,3.8,Intel Integrated Integrated,0,35990
527,Lenovo,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,54500
528,Lenovo,AMD,Ryzen 5 Hexa Core,16,LPDDR4X,0.512,4.0,AMD Radeon AMD,0,55990
529,Lenovo,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,54900
530,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.5,AMD Radeon AMD,0,58990
531,Lenovo,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated UHD,0,72500
532,Lenovo,Intel,Core i3,4,DDR4,0.256,4.1,Intel Integrated UHD,0,34990
533,Lenovo,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,30490
534,Lenovo,Intel,Celeron Dual Core,4,DDR4,0.256,2.8,Intel Integrated UHD,0,30000
535,Lenovo,Intel,Celeron Dual Core,8,DDR4,0.256,2.8,Intel Integrated UHD,0,27990
536,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.1,AMD Radeon,0,73799
537,Lenovo,Intel,Core i7,16,DDR4,1.0,5.1,NVIDIA GeForce RTX 2080 Super Max-Q,8,209990
538,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon Radeon,0,43990
539,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR5,0.512,5.1,NVIDIA GeForce RTX 4050,6,112990
540,Lenovo,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.2,NVIDIA GeForce RTX 3050,4,68990
541,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR4,1.0,4.4,NVIDIA GeForce RTX 3060,6,99990
542,Lenovo,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,57500
543,Lenovo,Intel,Core i5,8,DDR4,0.512,4.4,Intel Integrated UHD,0,47480
544,Lenovo,Intel,Core i7,16,DDR4,0.512,4.6,NVIDIA GeForce RTX 3050,4,104990
545,Lenovo,Intel,Core i5,8,DDR4,0.256,4.5,NVIDIA GeForce GTX 1650,4,56976
546,Lenovo,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce GTX 1650,4,49990
547,Lenovo,Intel,Core i5,16,DDR4,0.512,4.2,Intel Integrated UHD,0,155411
548,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon AMD,0,41490
549,Lenovo,Intel,Core i7,8,DDR4,0.512,4.0,Intel Integrated UHD 620,0,78990
550,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce GTX 1650,4,51990
551,Lenovo,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,33990
552,Lenovo,AMD,Ryzen 7 Octa Core,16,LPDDR4X,1.0,4.5,AMD Radeon AMD,0,85990
553,Lenovo,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.3,Intel Integrated AMD,0,56990
554,Lenovo,Intel,Core i3,4,DDR4,0.256,4.1,Intel Integrated UHD,0,34990
555,Lenovo,Intel,Core i5,16,LPDDR5,0.512,4.7,Intel Integrated,0,85000
556,Lenovo,Intel,Core i7,16,DDR4,0.512,4.7,NVIDIA GeForce RTX 3060,6,109490
557,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,2.1,AMD Radeon,0,42990
558,Lenovo,AMD,Ryzen 5 Hexa Core,16,LPDDR4X,0.512,4.0,AMD Radeon Radeon,0,63490
559,Lenovo,AMD,Ryzen 7 Octa Core,8,DDR4,0.512,4.5,AMD Radeon AMD,0,52390
560,Lenovo,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,37000
561,Lenovo,Intel,Core i5,16,DDR4,0.512,4.2,Intel Integrated UHD,0,64990
562,Lenovo,Intel,Core i3,8,DDR4,0.512,3.4,Intel Integrated UHD,0,36900
563,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,80990
564,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3060,6,81990
565,Lenovo,AMD,Ryzen 7 Octa Core,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,71946
566,Lenovo,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,38150
567,Lenovo,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,36990
568,Lenovo,AMD,Ryzen 5 Hexa Core,16,DDR5,0.512,4.5,Intel Integrated Integrated AMD Radeon Graphics,0,59840
569,Lenovo,Intel,Core i7,16,LPDDR5,1.0,4.7,NVIDIA GeForce RTX 3050,4,135141
570,Lenovo,Intel,Core i7,16,DDR4,0.512,4.7,Intel Integrated Iris Xe,0,140131
571,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR5,1.0,5.1,NVIDIA GeForce RTX 4070,8,162990
572,Lenovo,Intel,Core i7,16,DDR4,1.0,4.5,NVIDIA Quadro T2000,4,142490
573,Lenovo,Intel,Core i5,8,DDR4,0.256,4.2,Intel Integrated INTEGRATED INTEL IRIS XE GRAPHICS,0,43990
574,Lenovo,Intel,Core i7,16,DDR4,1.0,5.1,NVIDIA GeForce RTX 2080 Super Max-Q,8,161490
575,Lenovo,AMD,Ryzen 7 Hexa Core,16,DDR4,0.512,4.3,AMD Radeon Integrated AMD Radeon Graphics,0,58500
576,Lenovo,Intel,Core i7,16,DDR4,0.512,4.7,NVIDIA Quadro T550,4,133990
577,Lenovo,Intel,Core i5,8,DDR4,0.256,4.2,Intel Integrated UHD,0,74000
578,Lenovo,Intel,Core i7,16,DDR4,0.128,3.8,NVIDIA GeForce GTX 1050Ti,4,78490
579,Lenovo,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,66990
580,Lenovo,Intel,Core i7,8,DDR4,0.128,3.8,NVIDIA GeForce GTX 1050,4,84990
581,Lenovo,Intel,Core i5,8,DDR4,0.512,4.4,Intel Integrated Iris Xe,0,47999
582,Lenovo,Intel,Core i5,8,DDR4,0.256,4.2,Intel Integrated UHD,0,48990
583,Lenovo,Intel,Core i5,8,DDR4,0.512,3.4,Intel Integrated UHD 620,0,68490
584,Lenovo,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.2,NVIDIA GeForce RTX 3050,4,68990
585,Lenovo,Intel,Core i7,16,LPDDR4X,1.0,3.9,Intel Integrated Iris Plus,0,120990
586,Lenovo,Intel,Core i7,16,DDR5,1.0,4.8,NVIDIA Quadro T1200,4,173490
587,Lenovo,Intel,Celeron Dual Core,8,DDR4,0.256,2.8,Intel Integrated Integrated,0,22490
588,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR5,0.512,5.1,NVIDIA GeForce RTX 4060,8,137590
589,Lenovo,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated UHD,0,72699
590,Lenovo,Intel,Core i5,8,DDR4,0.256,4.2,Intel Integrated Iris XE,0,43500
591,Lenovo,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,37515
592,Lenovo,Intel,Core i5,16,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,73750
593,Lenovo,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,72000
594,Lenovo,Intel,Core i3,8,DDR4,0.256,3.0,Intel Integrated INTEL UHD,0,34990
595,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,AMD Radeon AMD,0,56990
596,Lenovo,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,39500
597,Lenovo,Intel,Core i7,16,LPDDR5,1.0,4.8,Intel Integrated Iris Xe,0,165990
598,Lenovo,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,37990
599,Lenovo,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,65200
600,Lenovo,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,40990
601,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.256,4.0,AMD Radeon,0,58990
602,Lenovo,Intel,Core i7,16,DDR4,1.0,4.7,NVIDIA Quadro T550,4,144990
603,Lenovo,Intel,Core i5,16,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,99899
604,ASUS,Intel,Core i5,16,DDR5,1.0,4.6,NVIDIA GeForce RTX 3050,6,94990
605,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,69990
606,Acer,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated Integrated,0,27990
607,Acer,Intel,Core i5,16,DDR4,0.512,4.5,Intel Integrated Iris Xe,0,33990
608,Acer,AMD,Ryzen 5 Quad Core,8,LPDDR5,0.512,4.3,AMD Radeon AMD,0,31990
609,Acer,Intel,Celeron Dual Core,8,DDR4,0.256,2.8,Intel Integrated UHD,0,18990
610,Acer,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon AMD,0,27990
611,ASUS,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,27990
612,Acer,Intel,Core i3,8,LPDDR5,0.256,3.8,Intel Integrated UHD,0,30990
613,Acer,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,49990
614,Lenovo,AMD,Athlon Dual Core,8,LPDDR5,0.512,3.5,AMD Radeon 610M Graphics,0,26990
615,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,AMD Radeon AMD,0,49990
616,Acer,Intel,Core i7,16,DDR5,0.512,4.7,NVIDIA GeForce RTX 4050,6,87990
617,Acer,Intel,Core i3,16,DDR4,0.512,4.4,Intel Integrated UHD,0,36990
618,Acer,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,57990
619,Acer,Intel,Core i3,8,LPDDR5,0.512,3.8,Intel Integrated UHD,0,32990
620,ASUS,Intel,Core i5,8,DDR4,0.512,4.5,Intel Integrated Iris Xe,0,56990
621,Acer,Intel,Celeron Dual Core,8,LPDDR4X,0.064,2.8,Intel Integrated UHD,0,15990
622,Acer,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated Integrated,0,28990
623,ASUS,AMD,Ryzen 5 Hexa Core,16,LPDDR4X,0.512,4.2,AMD Radeon AMD,0,54990
624,Acer,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,53990
625,Acer,Intel,Celeron Dual Core,8,DDR4,0.128,2.8,Intel Integrated UHD,0,17990
626,Acer,Intel,Core i5,16,DDR4,0.512,4.6,NVIDIA GeForce RTX 2050,4,52990
627,Acer,Intel,Core i5,8,DDR4,0.512,4.5,Intel Integrated Iris Xe,0,32990
628,HP,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.0,AMD Radeon Radeon Graphics,0,41990
629,HP,Intel,Core i5,16,DDR4,0.512,4.4,Intel Integrated Iris Xe,0,54990
630,Acer,AMD,Ryzen 5 Quad Core,8,LPDDR5,0.512,4.3,AMD Radeon AMD,0,35990
631,Lenovo,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.0,AMD Radeon AMD,0,41990
632,HP,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.3,AMD Radeon AMD,0,55990
633,Acer,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,65990
634,Acer,AMD,Ryzen 3 Dual Core,8,DDR4,0.512,3.5,AMD Radeon AMD,0,26990
635,Acer,Intel,Core i5,16,DDR5,0.512,4.7,NVIDIA GeForce RTX 4050,6,99990
636,Acer,Intel,Core i3,8,LPDDR5,0.512,3.8,Intel Integrated UHD,0,26990
637,Lenovo,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD Graphics,0,34990
638,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,Intel Integrated Iris Xe,0,61990
639,Acer,Intel,Core i7,16,DDR4,1.0,4.7,Intel Integrated Iris Xe,0,49990
640,Acer,Intel,Core i7,16,DDR5,1.0,5.0,NVIDIA GeForce RTX 4050,6,109990
641,Lenovo,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon AMD,0,38990
642,ASUS,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,27990
643,Acer,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon AMD,0,49990
644,Acer,Intel,Core i5,16,DDR4,0.512,4.4,Intel Integrated Integrated,0,44990
645,Acer,Intel,Core i7,16,DDR4,1.0,4.7,NVIDIA GeForce RTX 3070 Ti,8,96990
646,Acer,Intel,Core i5,8,LPDDR4X,0.512,4.4,Intel Integrated Iris Xe,0,59990
647,HP,AMD,Ryzen 3 Dual Core,8,DDR4,0.512,3.5,AMD Radeon AMD,0,29490
648,HP,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,35990
649,Acer,Intel,Core i7,32,LPDDR5,2.0,4.7,NVIDIA GeForce RTX 3070 Ti,8,179490
650,Acer,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,63990
651,Acer,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,47990
652,Acer,Intel,Core i5,16,DDR4,0.512,3.3,NVIDIA GeForce RTX 3050,4,78990
653,Acer,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.0,AMD Radeon AMD,0,35990
